,totalPowerConsumed,firstStartedTimestamp,latency,serverNumber,tacticNumber
2651,1378.3,2019-07-21 23:30:29.882000+00:00,0.118,1,1
2652,52846.64,2019-07-21 23:30:32.317000+00:00,37.683,1,3
2653,92386.13999999997,2019-07-21 23:31:15.681000+00:00,49.319,2,3
2654,1817.2,2019-07-21 23:32:08.717000+00:00,0.283,3,1
2655,87798.48000000003,2019-07-21 23:32:11.479000+00:00,48.521,3,3
2656,1384.46,2019-07-21 23:33:03.629000+00:00,0.371,4,1
2657,67310.31999999999,2019-07-21 23:33:06.641000+00:00,47.359,4,3
2658,1392.16,2019-07-21 23:33:55.989000+00:00,0.011,4,4
2659,67456.62000000002,2019-07-21 23:34:00.632000+00:00,48.368,5,3
2660,1637.02,2019-07-21 23:34:52.869000+00:00,0.131,6,1
2661,89209.12000000004,2019-07-21 23:34:55.584000+00:00,48.416,6,3
2662,85169.70000000006,2019-07-21 23:35:49.553000+00:00,48.447,7,3
2663,1370.6,2019-07-21 23:36:41.766000+00:00,0.234,8,1
2664,109646.46000000002,2019-07-21 23:36:44.353000+00:00,48.647,8,3
2665,1395.24,2019-07-21 23:37:36.773000+00:00,0.227,9,1
2666,53080.72,2019-07-21 23:37:39.556000+00:00,37.444,9,3
2667,1387.54,2019-07-21 23:38:19.995000+00:00,0.005,9,5
2668,1596.98,2019-07-21 23:38:51.005000+00:00,0.995,1,1
2669,85585.5,2019-07-21 23:38:54.872000+00:00,49.128,1,3
2670,84849.38,2019-07-21 23:39:49.889000+00:00,49.111,2,3
2671,1392.16,2019-07-21 23:40:42.714000+00:00,0.286,3,1
2672,70407.26,2019-07-21 23:40:45.470000+00:00,49.53,3,3
2673,1395.24,2019-07-21 23:41:38.258000+00:00,0.742,4,1
2674,65611.70000000001,2019-07-21 23:41:41.336000+00:00,47.664,4,3
2675,1379.84,2019-07-21 23:42:32.531000+00:00,0.469,5,1
2676,90521.20000000001,2019-07-21 23:42:35.069000+00:00,48.931,5,3
2677,2216.06,2019-07-21 23:43:27.532000+00:00,0.468,6,1
2678,85992.06000000003,2019-07-21 23:43:30.267000+00:00,47.733,6,3
2679,67869.33999999998,2019-07-21 23:44:23.755000+00:00,49.245,7,3
2680,67934.01999999999,2019-07-21 23:45:18.890000+00:00,48.11,8,3
2681,1379.84,2019-07-21 23:46:10.294000+00:00,0.706,9,1
